id,type_code,type_description,name,postcode,land_area,area_derivation,st_area_shape_,st_perimeter_shape_,object_id
"1","152",Postal Locality,WEST LYONS RIVER,"6705",20042833699.049,CO,24219265426.0851,1213834.54007633,"1"
"2","152",Postal Locality,GASCOYNE RIVER,"6705",26744900405.186,CO,33036313736.364,1359809.20610685,"2"
"3","152",Postal Locality,ROCKLEA,"6751",6132626471.686,CO,7074645727.32412,723388.079680786,"3"
"4","152",Postal Locality,TALANDJI,"6710",5705737719.554,CO,6675377780.94722,538088.945526073,"4"
"5","152",Postal Locality,HAMERSLEY RANGE,"6716",7312593643.218,CO,8559732962.66401,704480.542444628,"5"
"6","152",Postal Locality,INNAWANGA,"6751",15223360828.696,CO,18170185302.3979,1023285.17949339,"6"
"7","152",Postal Locality,MILLSTREAM,"6716",2795049431.355,CO,3239954767.25026,396613.439579212,"7"
"8","152",Postal Locality,NANUTARRA,"6751",14060132010.065,CO,16592281895.5446,1062632.94077408,"8"
"9","152",Postal Locality,JUNA DOWNS,"6751",2143033641.056,CO,2529113054.2777,361578.905884618,"9"
"10","152",Postal Locality,ARROWSMITH,"6525",821715212.492,CO,1088470153.42678,137869.470459945,"10"
"11","152",Postal Locality,WOORAMEL,"6701",7773460691.221,CO,9602959513.60175,627352.71730855,"11"
"12","152",Postal Locality,KUMARINA,"6642",16361489595.811,CO,20029907461.406,879128.883807086,"12"
"13","152",Postal Locality,BOOKARA,"6525",141438080.888,CO,185455816.595228,63271.7274699074,"13"
"14","152",Postal Locality,LAVERTON,"6440",11482309352.114,CO,14994396966.5951,667102.347969039,"14"
"15","152",Postal Locality,BEADELL,"6440",72937567698.343,CO,94091605980.2276,1273084.89348823,"15"
"16","152",Postal Locality,GOODLANDS,"6468",2119442106.907,CO,2832456860.31279,338054.034627295,"16"
"17","152",Postal Locality,JIBBERDING,"6612",1054071787.474,CO,1409579017.58399,259063.827423049,"17"
"18","152",Postal Locality,SERPENTINE,"6125",104773009.455,CO,147268974.987854,72520.6520226866,"18"
"19","152",Postal Locality,WOORREE,"6530",5032487.892,CO,6572994.10019871,12055.8638445659,"19"
"20","152",Postal Locality,HERDSMAN,"6017",3107340.442,CO,4325661.77370509,8567.85834193721,"20"
"21","152",Postal Locality,BELLEVUE,"6056",3026279.374,CO,4212872.95193938,10137.2400194162,"21"
"22","152",Postal Locality,GREEN RANGE,"6328",470551247.487,CO,697593177.384245,129718.945582784,"22"
"23","152",Postal Locality,METTLER,"6328",244512320.323,CO,361795189.605968,107296.888798829,"23"
"24","152",Postal Locality,MAYANUP,"6244",384235017.09,CO,559875181.880816,133717.279187485,"24"
"25","152",Postal Locality,PAYNES FIND,"6612",10950966218.379,CO,14412089684.0671,816097.690490721,"25"
"26","152",Postal Locality,ROTHSAY,"6620",3490061696.786,CO,4598657680.73237,381666.191211399,"26"
"27","152",Postal Locality,SWANBOURNE,"6010",5181873.462,CO,7220424.33393244,13367.6887084284,"27"
"28","152",Postal Locality,CHURCHLANDS,"6018",1718175.4,CO,2395248.29529691,10240.2021087229,"28"
"29","152",Postal Locality,WINNEJUP,"6255",160408230.938,CO,233596978.108442,99969.6738007339,"29"
"30","152",Postal Locality,MINILYA,"6701",9031286793.168,CO,10849761782.6737,869182.62502608,"30"
"31","152",Postal Locality,FLOREAT,"6014",5296322.102,CO,6620180.83216749,12762.2638033358,"31"
"32","152",Postal Locality,JANDABUP,"6077",18610443.71,CO,25821689.144177,22179.9976828766,"32"
"33","152",Postal Locality,WEST SWAN,"6055",6591006.071,CO,9166420.08799286,16978.8347796274,"33"
"34","152",Postal Locality,THOMSON BROOK,"6239",86513230.696,CO,125086637.079532,58918.5852780821,"34"
"35","152",Postal Locality,MEEKATHARRA,"6642",26588686154.462,CO,33295424270.4145,1062067.98728185,"35"
"36","152",Postal Locality,SPRINGFIELD,"6525",14722086.133,CO,19421930.4672876,22681.3065423566,"36"
"37","152",Postal Locality,BICKLEY,"6076",9867924.081,CO,13761834.3303747,22900.1956367242,"37"
"38","152",Postal Locality,WANGARA,"6065",5566731.289,CO,7732709.7652274,13272.2154477691,"38"
"39","152",Postal Locality,GNANGARA,"6077",14734653.707,CO,20460006.7501859,18688.186488097,"39"
"40","152",Postal Locality,KIARA,"6054",1394988.544,CO,1940855.60733279,5725.62093505949,"40"
"41","152",Postal Locality,PLUMRIDGE LAKES,"6431",76895375494.947,CO,102139569395.259,1761522.40847545,"41"
"42","152",Postal Locality,ULARRING,"6436",26597033739.143,CO,35114283279.6171,1048080.73188783,"42"
"43","152",Postal Locality,SAFETY BAY,"6169",4640156.347,CO,6668077.83365006,16041.3315900149,"43"
"44","152",Postal Locality,ASHFIELD,"6054",774756.03,CO,1077862.52258272,5074.73274350902,"44"
"45","152",Postal Locality,MULLINGAR,"6430",57243883.861,CO,77643794.5243542,43538.0802350087,"45"
"46","152",Postal Locality,KALGOORLIE,"6430",3924307.402,CO,5330736.29080293,11008.4002452877,"46"
"47","152",Postal Locality,BURMA ROAD,"6532",206876307.791,CO,271249450.28305,76359.798842287,"47"
"48","152",Postal Locality,PEAK HILL,"6642",26524071665.169,CO,32596706977.0683,1161072.7637552,"48"
"49","152",Postal Locality,COOLGARDIE,"6429",124987844.051,CO,170301886.49345,58453.0733248921,"49"
"50","152",Postal Locality,YANDOO CREEK,"6701",3603447789.913,CO,4354982069.28146,305586.961666489,"50"
"51","152",Postal Locality,HIGGINSVILLE,"6443",1025391378.118,CO,1421881399.39148,169016.010798956,"51"
"52","152",Postal Locality,WHITBY,"6123",16754229.812,CO,23500184.5201323,24487.4689382896,"52"
"53","152",Postal Locality,RIDGEWOOD,"6030",1952052.585,CO,2745196.69278468,7467.77105689198,"53"
"54","152",Postal Locality,YANCHEP,"6035",218021235.543,CO,300952925.183324,96081.9689807941,"54"
"55","152",Postal Locality,SOUTH YUNDERUP,"6208",73622606.653,CO,104525484.642493,59337.6482755106,"55"
"56","152",Postal Locality,MOUNT ELPHINSTONE,"6330",2528615.693,CO,3776704.14004722,8342.02824935148,"56"
"57","152",Postal Locality,TIBRADDEN,"6532",46056799.226,CO,60118503.3350303,33144.9432649503,"57"
"58","152",Postal Locality,BOWGADA,"6623",770213015.09,CO,1017241858.52555,209063.136406787,"58"
"59","152",Postal Locality,UTAKARRA,"6530",4937809.262,CO,6451052.34925478,14140.4344877094,"59"
"60","152",Postal Locality,NANGETTY,"6522",400630302.899,CO,525553239.5076,112388.994361682,"60"
"61","152",Postal Locality,WUBIN,"6612",498027184.18,CO,640807681.25043,147496.371933308,"61"
"62","152",Postal Locality,ERADU,"6532",41467206.055,CO,54065994.8498134,39713.0800956599,"62"
"63","152",Postal Locality,EAST DAMBORING,"6606",103251209.894,CO,139471361.262459,55899.9163251741,"63"
"64","152",Postal Locality,MINDARRA,"6503",221520921.843,CO,303000261.093204,99445.2815797166,"64"
"65","152",Postal Locality,SOUTH MURCHISON,"6635",11584027254.272,CO,14728930510.162,1235226.23673097,"65"
"66","152",Postal Locality,HOLMWOOD,"6522",237274748.108,CO,311470906.834557,102238.020685124,"66"
"67","152",Postal Locality,KALGAN,"6330",249961089.699,CO,366099858.779626,125441.653968293,"67"
"68","152",Postal Locality,LITTLE SANDY DESERT,"6646",119397126767.114,CO,145549009731.333,1966999.81723806,"68"
"69","152",Postal Locality,JACUP,"6337",696935565.881,CO,1012129751.11361,152333.983228098,"69"
"70","152",Postal Locality,MINGENEW,"6522",5830677.325,CO,7678688.0194706,14821.9787789439,"70"
"71","152",Postal Locality,SOUTH KALGOORLIE,"6430",3112363.858,CO,4228730.41941219,9091.76690112131,"71"
"72","152",Postal Locality,NORTHERN GULLY,"6532",61173398.763,CO,79748192.1412215,44495.1038247179,"72"
"73","152",Postal Locality,ELLENDALE,"6532",175645598.363,CO,229912408.727167,79854.8462089426,"73"
"74","152",Postal Locality,FRASER RANGE,"6443",20485887871.852,CO,28536757215.8525,889212.331573337,"74"
"75","152",Postal Locality,PINWERNYING,"6317",5409987.048,CO,7830090.32602406,13403.4430900591,"75"
"76","152",Postal Locality,ADAMSVALE,"6375",246509744.377,CO,345845060.705652,88046.2195523046,"76"
"77","152",Postal Locality,LAKE MUIR,"6258",713247392.179,CO,1052656659.59555,151717.323470109,"77"
"78","152",Postal Locality,PALMDALE,"6328",158229892.837,CO,234753998.569663,89172.6022733447,"78"
"79","152",Postal Locality,BIDDELIA,"6260",163193845.655,CO,239929759.657854,69607.1397640705,"79"
"80","152",Postal Locality,WILBERFORCE,"6302",141867625.554,CO,197092792.207744,70757.4817309348,"80"
"81","152",Postal Locality,KURRENKUTTEN,"6375",310324220.363,CO,436024586.485743,105064.169728418,"81"
"82","152",Postal Locality,DALKEITH,"6009",2926319.883,CO,4130765.48452866,9102.77800676442,"82"
"83","152",Postal Locality,BILBARIN,"6375",182288155.933,CO,254896449.576175,75212.926243982,"83"
"84","152",Postal Locality,CAMBALLIN,"6728",4209955592.307,CO,4671899371.43692,410964.733296345,"84"
"85","152",Postal Locality,NYABING,"6341",1962526869.03,CO,2835648037.05716,272639.081725304,"85"
"86","152",Postal Locality,FITZROY CROSSING,"6765",27986245.437,CO,31173884.5629409,30003.3813885576,"86"
"87","152",Postal Locality,NEDLANDS,"6009",5352565.314,CO,7455853.17861932,14500.8355192451,"87"
"88","152",Postal Locality,RIVERTON,"6148",2708921.318,CO,3782640.26136013,11170.5341951065,"88"
"89","152",Postal Locality,YOURDAMUNG LAKE,"6225",558340063.572,CO,799026968.885202,142927.172144526,"89"
"90","152",Postal Locality,SHARK BAY,"6537",8202431589.072,CO,10175159048.1252,2205629.4905391,"90"
"91","152",Postal Locality,EXMOUTH GULF,"6707",4934332916.72,CO,5810191492.12162,682412.947822293,"91"
"92","152",Postal Locality,TAMALA,"6532",1386368915.345,CO,1747217577.10691,489212.308297264,"92"
"93","152",Postal Locality,BULLARING,"6373",559081242.582,CO,788566824.329862,161653.495052756,"93"
"94","152",Postal Locality,BORANUP,"6286",106447371.694,CO,156239740.231407,70221.2502938574,"94"
"95","152",Postal Locality,AUGUSTA,"6290",37816415.115,CO,55581377.1199937,60748.6660351743,"95"
"96","152",Postal Locality,REDGATE,"6286",23593749.554,CO,34729031.3806513,36851.7801244054,"96"
"97","152",Postal Locality,CRAWLEY,"6009",1424426.549,CO,7132872.21469732,11291.0338514987,"97"
"98","152",Postal Locality,WARBURTON,"6431",2794518089.783,CO,3479569421.46242,296249.813660231,"98"
"99","152",Postal Locality,NGAANYATJARRA-GILES,"0872",62276218261.2,CO,76545537086.5218,1418756.19288963,"99"
"100","152",Postal Locality,PATJARR,"0872",24846418.115,AN,30198248.6423694,23002.1422568672,"100"
"101","152",Postal Locality,WEMBLEY,"6014",4228916.825,CO,5894211.44683259,11061.2844212872,"101"
"102","152",Postal Locality,BAKERS HILL,"6562",83914030.713,CO,116436420.63676,51731.4280446717,"102"
"103","152",Postal Locality,COPLEY,"6562",99133024.898,CO,137742546.711245,72660.4724848901,"103"
"104","152",Postal Locality,SHENTON PARK,"6008",3341787.686,CO,4659307.67354742,12060.5294254857,"104"
"105","152",Postal Locality,LAKE DARLOT,"6438",9256741744.544,CO,11884480200.8816,631206.115999487,"105"
"106","152",Postal Locality,TJUKURLA,"0872",39124078.615,AN,47355819.6417189,27628.4088550419,"106"
"107","152",Postal Locality,BYFORD,"6122",22028755.337,CO,30871018.3760256,29649.6701367297,"107"
"108","152",Postal Locality,BULYEE,"6306",413965255.406,CO,581211042.059882,110676.710457824,"108"
"109","152",Postal Locality,GORGE ROCK,"6375",248583799.289,CO,349422797.044246,110120.82116729,"109"
"110","152",Postal Locality,KUNJIN,"6375",327114608.472,CO,459660630.960357,90613.5251492056,"110"
"111","152",Postal Locality,CORRIGIN,"6375",393600144.423,CO,552960486.533517,101655.992374858,"111"
"112","152",Postal Locality,WHITE GUM VALLEY,"6162",1171649.771,CO,1635338.78152803,5668.63682126629,"112"
"113","152",Postal Locality,NAPIER,"6330",264963780.323,CO,393959212.911659,128143.918731797,"113"
"114","152",Postal Locality,PARMELIA,"6167",3964462.274,CO,5558433.65424594,11335.8698816777,"114"
"115","152",Postal Locality,NORTH WEST CAPE,"6707",298562147.156,CO,348115877.84875,121441.043669025,"115"
"116","152",Postal Locality,NINGALOO,"6701",531770546.215,CO,626636292.236619,178115.433200099,"116"
"117","152",Postal Locality,EIGHTY MILE BEACH,"6725",9001288872.659,CO,10190007633.944,710444.262856774,"117"
"118","152",Postal Locality,GINGERAH,"6725",26484584114.973,CO,29833136024.6048,925562.374031415,"118"
"119","152",Postal Locality,YALLABATHARRA,"6535",966528783.383,CO,1245259225.7207,210833.695594336,"119"
"120","152",Postal Locality,BALDIVIS,"6171",87174447.5,CO,122505340.011025,47224.4963798255,"120"
"121","152",Postal Locality,WAIKIKI,"6169",10248195.286,CO,14397142.095714,19157.212460516,"121"
"122","152",Postal Locality,BECKENHAM,"6107",5875661.553,CO,8202861.38271052,14522.5739551073,"122"
"123","152",Postal Locality,CAPRICORN,"6642",16772315195.321,CO,20128274876.8718,856955.476403367,"123"
"124","152",Postal Locality,WATERFORD,"6152",1535726.61,CO,2143545.52854748,7311.80607190376,"124"
"125","152",Postal Locality,WILSON,"6107",3823924.188,CO,5337980.84721266,11804.1272650225,"125"
"126","152",Postal Locality,MANMANNING,"6465",417219978.645,CO,568074280.978551,110016.973554528,"126"
"127","152",Postal Locality,MUMBERKINE,"6401",140072103.127,CO,192967635.171991,60672.0616349793,"127"
"128","152",Postal Locality,CANE,"6710",3458799440.087,CO,4052927819.5625,388158.803786828,"128"
"129","152",Postal Locality,KOOMBERKINE,"6461",356641741.639,CO,487110304.656656,119242.795127294,"129"
"130","152",Postal Locality,PANNAWONICA,"6716",27590762.126,CO,32109845.754407,23435.4424574716,"130"
"131","152",Postal Locality,MARDIE,"6714",3890273654.061,SM,4500123175.38308,645353.912777735,"131"
"132","152",Postal Locality,BALCATTA,"6021",7059352.204,CO,9822427.32829388,17754.1546413921,"132"
"133","152",Postal Locality,CLAREMONT,"6010",3996295.757,CO,5557626.36646015,13348.0820784457,"133"
"134","152",Postal Locality,MORBINNING,"6304",147246664.505,CO,208747265.889992,74683.4655192178,"134"
"135","152",Postal Locality,JOLIMONT,"6014",769318.025,CO,1071587.80749902,4568.65747141298,"135"
"136","152",Postal Locality,DAGLISH,"6008",682476.496,CO,952249.32038879,5466.91668824435,"136"
"137","152",Postal Locality,FRANKLAND RIVER,"6396",1391929796.449,CO,2045704362.85162,265685.722056014,"137"
"138","152",Postal Locality,WURAMING,"6390",349499268.635,CO,496426308.663854,134347.754005059,"138"
"139","152",Postal Locality,BODDINGTON,"6390",114552767.313,CO,162630218.664789,95927.6873831392,"139"
"140","152",Postal Locality,LOWER HOTHAM,"6390",118464110.888,CO,168607745.422945,85389.6708488704,"140"
"141","152",Postal Locality,MARRADONG,"6390",323032776.274,CO,459535870.109866,150725.525248634,"141"
"142","152",Postal Locality,ROCKY GULLY,"6397",883261664.188,CO,1306283118.29256,209564.459579846,"142"
"143","152",Postal Locality,LEEDERVILLE,"6007",1495263.632,CO,2082560.77988317,6504.0775365474,"143"
"144","152",Postal Locality,HUNTINGDALE,"6110",4798795.44,CO,6704333.26264172,11547.6792329533,"144"
"145","152",Postal Locality,LEONORA,"6438",11072380642.781,CO,14482398803.7531,804853.663324115,"145"
"146","152",Postal Locality,PARABURDOO,"6754",153090464.118,CO,182035958.036051,65445.1909316034,"146"
"147","152",Postal Locality,WELD RANGE,"6640",4552665633.327,CO,5761820221.35281,429667.650446795,"147"
"148","152",Postal Locality,LAKE AUSTIN,"6640",5459373486.272,CO,6971200135.27565,639295.045300076,"148"
"149","152",Postal Locality,SOUTH PLANTATIONS,"6701",9073940.209,CO,11067611.2902908,20856.2157645808,"149"
"150","152",Postal Locality,DAGGAR HILLS,"6638",5283561769.167,CO,6816960241.8252,582307.630785054,"150"
"151","152",Postal Locality,NORTH PERTH,"6006",3046928.169,CO,4243968.32248814,9828.73977376214,"151"
"152","152",Postal Locality,NAREMBEEN,"6369",963507.372,CO,1345499.31724933,7035.72747661938,"152"
"153","152",Postal Locality,NORTH PLANTATIONS,"6701",28645980.162,CO,34946758.8472575,43019.375797248,"153"
"154","152",Postal Locality,SPENCER PARK,"6330",2226674.256,CO,3326131.84382321,7598.26709043448,"154"
"155","152",Postal Locality,HINDMARSH,"6462",284615681.481,CO,390656405.81527,146130.548956832,"155"
"156","152",Postal Locality,DOWERIN,"6461",292041038.477,CO,400544590.224735,136918.207601041,"156"
"157","152",Postal Locality,MADELEY,"6065",3166220.124,CO,4399704.61143004,9179.4936866811,"157"
"158","152",Postal Locality,MINNIVALE,"6462",261363895.278,CO,356921894.149049,112423.942075331,"158"
"159","152",Postal Locality,NORTHBRIDGE,"6003",440203.773,CO,613177.924165975,3325.93935731304,"159"
"160","152",Postal Locality,KINGS PARK,"6005",4006395.185,SM,5582747.51126674,11417.0892199877,"160"
"161","152",Postal Locality,QUEENWOOD,"6239",34347406.114,CO,49567627.3203772,41259.5768406155,"161"
"162","152",Postal Locality,WILGA WEST,"6243",177985256.134,CO,257966654.326546,97922.0737090724,"162"
"163","152",Postal Locality,TREETON,"6284",118356151.64,CO,172053811.791138,67246.5893330417,"163"
"164","152",Postal Locality,BOORAGOON,"6154",3078311.837,CO,4296585.10357642,9240.053837616,"164"
"165","152",Postal Locality,TENTERDEN,"6322",414471334.823,CO,610524584.774655,164604.594259934,"165"
"166","152",Postal Locality,MALLEE HILL,"6353",663749541.425,CO,951026036.053936,168566.062123572,"166"
"167","152",Postal Locality,O'CONNOR,"6163",1902477.413,CO,2657916.89253382,7900.40712520686,"167"
"168","152",Postal Locality,BENJINUP,"6255",284761161.248,CO,411232466.4578,130609.938031985,"168"
"169","152",Postal Locality,PORT DENISON,"6525",14973153.845,CO,19046230.870832,31025.3120113153,"169"
"170","152",Postal Locality,BEELERUP,"6239",26963626.383,CO,38920644.722355,41215.2884214479,"170"
"171","152",Postal Locality,ALFRED COVE,"6154",1115186.647,CO,1556025.33891993,6699.27410597677,"171"
"172","152",Postal Locality,NEWDEGATE,"6355",297599655.057,CO,425053121.288764,109839.773730443,"172"
"173","152",Postal Locality,NANSON,"6532",76707844.044,CO,99802846.0929307,45606.6882809898,"173"
"174","152",Postal Locality,ALEXANDRA BRIDGE,"6288",6597334.701,CO,9688026.56474496,19370.2838386211,"174"
"175","152",Postal Locality,WALMSLEY,"6330",10551051.727,CO,15748746.1609836,17172.2768924463,"175"
"176","152",Postal Locality,DONNYBROOK,"6239",24950230.433,CO,36051310.1908966,38698.3891758669,"176"
"177","152",Postal Locality,PINGRUP,"6343",3661963659.525,CO,5283838241.06806,414399.125314181,"177"
"178","152",Postal Locality,WOODLANDS,"6018",1906916.268,CO,2654011.89422244,7515.77774788952,"178"
"179","152",Postal Locality,MARIGINIUP,"6078",24290886.128,CO,33682799.6247969,27735.0953184887,"179"
"180","152",Postal Locality,KUENDER,"6353",439519414.785,CO,625234261.01681,128877.782437619,"180"
"181","152",Postal Locality,FIMISTON,"6432",4047392.184,CO,5500838.395793,10900.1425683123,"181"
"182","152",Postal Locality,MOUNT SHERIDAN,"6355",830220427.954,CO,1180559969.22259,137479.50212956,"182"
"183","152",Postal Locality,MORAWA,"6623",190488368.192,CO,250875372.190557,79841.6763621128,"183"
"184","152",Postal Locality,LAKE CAMM,"6355",344308408.867,CO,490183297.61901,121390.208234255,"184"
"185","152",Postal Locality,CARLISLE,"6101",2573958.029,CO,3588304.48405221,7935.11686422025,"185"
"186","152",Postal Locality,LAMINGTON,"6430",1216315.431,CO,1651604.33690216,5806.64244544585,"186"
"187","152",Postal Locality,NORTH FREMANTLE,"6159",3325388.23,CO,4952738.10485722,17048.1359947573,"187"
"188","152",Postal Locality,MAGENTA,"6355",822873004.112,CO,1183055208.90943,156104.70151863,"188"
"189","152",Postal Locality,LATHLAIN,"6100",1559720.276,CO,2173346.11108352,5961.6602622581,"189"
"190","152",Postal Locality,BANKSIA GROVE,"6031",4700659.308,CO,6512959.87031034,11293.6132757901,"190"
"191","152",Postal Locality,KOOLANOOKA,"6623",667618999.865,CO,879042039.924817,192208.817846588,"191"
"192","152",Postal Locality,NULLAGINE,"6758",21884419750.334,CO,25568246515.2036,1094877.17320208,"192"
"193","152",Postal Locality,PICTON EAST,"6229",12509720.47,CO,17975858.1205219,25849.049471947,"193"
"194","152",Postal Locality,STONEVILLE,"6081",18181019.17,CO,25277273.755283,25576.2954185923,"194"
"195","152",Postal Locality,MCKAIL,"6330",9880201.13,CO,14751125.6183148,17241.000497799,"195"
"196","152",Postal Locality,PINTHARUKA,"6623",557991265.145,CO,733764938.338445,162867.087605326,"196"
"197","152",Postal Locality,MOUNT WELLS,"6390",235960110.034,CO,333472188.289201,103806.991915394,"197"
"198","152",Postal Locality,WILLIAMSTOWN,"6430",4387913.461,CO,5958645.60184285,12346.8141642112,"198"
"199","152",Postal Locality,WELLINGTON MILL,"6236",13427197.267,CO,19344188.3609395,39213.4834053648,"199"
"200","152",Postal Locality,BOULDER,"6432",4299045.799,CO,5842706.45548727,14234.2517291447,"200"
"201","152",Postal Locality,BOORARA,"6431",35292832.527,CO,47991875.502969,28098.6791420927,"201"
"202","152",Postal Locality,SOMERVILLE,"6430",4720204.172,CO,6414055.84183498,12460.0186381217,"202"
"203","152",Postal Locality,ARROWSMITH EAST,"6519",812221690.336,CO,1076625998.89716,147842.773076072,"203"
"204","152",Postal Locality,BEECHINA,"6556",6771075.871,CO,9412309.0237733,15210.1773737405,"204"
"205","152",Postal Locality,PICCADILLY,"6430",1473842.929,CO,2001638.55071031,6199.41420341734,"205"
"206","152",Postal Locality,MERKANOOKA,"6625",610143750.089,CO,803233609.120894,154353.213107125,"206"
"207","152",Postal Locality,CROSSMAN,"6390",137041776.553,CO,194689837.735686,78044.119481962,"207"
"208","152",Postal Locality,OLDBURY,"6121",41047581.555,CO,57575627.7604209,32902.9016659944,"208"
"209","152",Postal Locality,KADATHINNI,"6519",707282826.153,CO,939556352.363796,142361.423570641,"209"
"210","152",Postal Locality,CARNAMAH,"6517",1464153431.169,CO,1947769956.54495,246631.79851867,"210"
"211","152",Postal Locality,PARKESTON,"6434",51627342.536,CO,70088079.8629209,38576.1023326232,"211"
"212","152",Postal Locality,ARRINO,"6519",399391181.335,CO,528693131.831048,114389.18044052,"212"
"213","152",Postal Locality,ENEABBA,"6518",1407583954.438,CO,1875582050.78742,212984.410624608,"213"
"214","152",Postal Locality,BROADWOOD,"6430",9985709.095,CO,13575236.2266098,17304.2297834855,"214"
"215","152",Postal Locality,DALWALLINU,"6609",684221594.202,CO,919974734.42118,215680.257033094,"215"
"216","152",Postal Locality,GORRIE,"6556",26320901.963,CO,36635673.6589668,31729.1019384728,"216"
"217","152",Postal Locality,COLLINGWOOD HEIGHTS,"6330",2561035.656,CO,3828786.31857544,10509.494502657,"217"
"218","152",Postal Locality,HOPELAND,"6125",51380498.223,CO,72251600.9195302,41757.0495976555,"218"
"219","152",Postal Locality,WOOROLOO,"6558",47499521.515,CO,65961664.4743757,47730.3553253205,"219"
"220","152",Postal Locality,MOUNT HILL,"6528",43322679.347,CO,56832387.2800303,41991.5636840206,"220"
"221","152",Postal Locality,MOUNT HELENA,"6082",28684496.278,CO,39896065.8086578,36321.4521894345,"221"
"222","152",Postal Locality,GREEN HEAD,"6514",115957306.776,CO,154230688.665449,81433.3698534206,"222"
"223","152",Postal Locality,CHIDLOW,"6556",44767576.63,CO,62218076.1329655,45060.3795694282,"223"
"224","152",Postal Locality,FORREST,"6434",31639083485.13,CO,43009819331.2707,1057284.6618441,"224"
"225","152",Postal Locality,LOCKYER,"6330",1342112.47,CO,2004383.45418931,5866.369780227,"225"
"226","152",Postal Locality,BULLABULLING,"6429",1216933077.181,CO,1661495853.06475,205504.815627594,"226"
"227","152",Postal Locality,WEST BUSSELTON,"6280",8201745.473,CO,11702845.0505596,15374.3434385461,"227"
"228","152",Postal Locality,GUNYIDI,"6513",401894284.206,CO,539099444.547075,133376.64058913,"228"
"229","152",Postal Locality,DEEPDALE,"6532",6422541.271,CO,8390687.60833873,13242.1563505727,"229"
"230","152",Postal Locality,WARRADARGE,"6518",1001974235.981,CO,1341573488.46874,175575.774097456,"230"
"231","152",Postal Locality,GREEN VALLEY,"6330",63538670.715,CO,94624305.3785696,49901.470364509,"231"
"232","152",Postal Locality,TRAFALGAR,"6431",53806368.854,CO,73179320.130246,45436.3108374401,"232"
"233","152",Postal Locality,MALMALLING,"6556",88059590.754,CO,122722739.488338,47573.9004530466,"233"
"234","152",Postal Locality,GREENBUSHES,"6254",57832906.569,CO,84081376.403162,43151.2672410985,"234"
"235","152",Postal Locality,HARRIS RIVER,"6225",152088073.28,CO,218042335.738605,88721.6670262261,"235"
"236","152",Postal Locality,MOUNT MELVILLE,"6330",2904793.247,CO,4370138.72781458,10233.2029648719,"236"
"237","152",Postal Locality,PORT ALBANY,"6330",1767987.147,CO,2789117.27754063,11454.2686550175,"237"
"238","152",Postal Locality,CENTENNIAL PARK,"6330",1956647.516,CO,2923007.87864349,8246.05050324892,"238"
"239","152",Postal Locality,SMITH BROOK,"6258",34826340.102,CO,51251475.8897437,38831.8076349374,"239"
"240","152",Postal Locality,STRELLEY,"6721",809683985.062,CO,927368657.946838,143529.876229141,"240"
"241","152",Postal Locality,DIXVALE,"6258",21513679.429,CO,31531577.9381697,26342.3406884069,"241"
"242","152",Postal Locality,DE GREY,"6722",3167555131.496,CO,3616548080.8723,317362.455272169,"242"
"243","152",Postal Locality,MUNDABULLANGANA,"6721",2632001917.821,CO,3028589709.8864,335906.445022676,"243"
"244","152",Postal Locality,MCBEATH,"6770",1215188.304,CO,1354514.78359769,6441.69311377225,"244"
"245","152",Postal Locality,BOWELLING,"6225",699595986.675,CO,1009108767.84786,174470.920347686,"245"
"246","152",Postal Locality,WALLAREENYA,"6721",608279899,KY,699118271.975487,118023.581145938,"246"
"247","152",Postal Locality,NORTHCLIFFE,"6262",27365870.689,CO,40496416.623184,32383.4049425958,"247"
"248","152",Postal Locality,JARLMADANGAH BURRU,"6728",7167843.827,AN,7968569.29755427,12877.5127167205,"248"
"249","152",Postal Locality,KWEDA,"6306",109515814.696,CO,154208818.669805,80893.2649490955,"249"
"250","152",Postal Locality,BOORARA BROOK,"6262",280570091.855,CO,415817392.453422,102992.437126237,"250"
"251","152",Postal Locality,WALPOLE,"6398",56336953.886,CO,84105931.831743,58643.3907710993,"251"
"252","152",Postal Locality,PALGARUP,"6258",27403671.222,CO,40137247.2083089,30248.2148540591,"252"
"253","152",Postal Locality,CHRISTMAS ISLAND,"6798",138882805.433,CO,144549622.90133,80839.9780682873,"253"
"254","152",Postal Locality,WEST ISLAND COCOS (KEELING) IS,"6799",58545438.135,CO,61638500.9041667,35128.8511861472,"254"
"255","152",Postal Locality,BOSCABEL,"6394",201439827.206,CO,288652969.967141,99976.0451655905,"255"
"256","152",Postal Locality,BREMER BAY,"6338",617610821.929,CO,907936156.284942,198996.740735002,"256"
"257","152",Postal Locality,SANDSTONE,"6639",32606532714.781,CO,42248857600.0939,1248900.66226728,"257"
"258","152",Postal Locality,BOONANARRING,"6503",197705054.62,CO,271062241.549239,81623.3465546873,"258"
"259","152",Postal Locality,QUALEUP,"6394",205429653.689,CO,298722825.422316,98553.2566149649,"259"
"260","152",Postal Locality,MUCKENBURRA,"6503",74630544.081,CO,102557099.82627,53827.6511156237,"260"
"261","152",Postal Locality,SHADFORTH,"6333",45261938.7,CO,67550222.5060811,48945.0621667333,"261"
"262","152",Postal Locality,LANCELIN,"6044",43999072.224,CO,60147990.7102839,40367.537426318,"262"
"263","152",Postal Locality,NARROGIN,"6312",13142326.2,CO,18707550.3097241,21413.4080531583,"263"
